key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
17:00.0,10.5,2012-11-18 12:17:00 UTC,-74.002198,40.739608000000004,-73.987342,40.720295,2
07:00.0,8.9,2011-06-15 18:07:00 UTC,-73.99633,40.753225,-73.978895,40.766963,3
53:42.0,7.5,2012-08-25 01:53:42 UTC,-73.995892,40.746454,-73.995892,40.746454,1
41:00.0,5.5,2012-09-06 13:41:00 UTC,-74.005583,40.740728000000004,-74.003423,40.748705,1
17:00.0,10.9,2009-05-13 18:17:00 UTC,-73.964958,40.775261,-73.949661,40.809689,1
13:00.0,8.1,2009-10-30 18:13:00 UTC,0,0,0,0,4
07:00.0,5.7,2010-01-17 22:07:00 UTC,-73.967598,40.756242,-73.953277,40.76833,1
58:29.0,18.1,2009-12-06 11:58:29 UTC,-74.008134,40.748631,-73.952349,40.780512,2
15:00.0,10.9,2010-06-30 06:15:00 UTC,-73.95394,40.781298,-73.994423,40.75014,5
56:00.0,8.9,2011-04-04 18:56:00 UTC,-73.939093,40.805102000000005,-73.956073,40.771995000000004,5
30:00.0,13.5,2014-03-03 23:30:00 UTC,-73.981627,40.78042,-74.008465,40.734012,2
59:26.0,5,2014-05-19 20:59:26 UTC,-74.00269,40.739438,-73.994579,40.75057,2
40:21.0,5.3,2011-12-07 19:40:21 UTC,-73.958749,40.781019,-73.945876,40.778165,1
05:53.0,7.7,2012-06-17 02:05:53 UTC,-73.98779,40.721226,-73.992425,40.735723,1
26:00.0,9,2013-01-01 14:26:00 UTC,-73.969465,40.797979999999995,-73.982315,40.776767,1
24:00.0,16.1,2011-10-08 00:24:00 UTC,-73.988568,40.732096999999996,-73.957498,40.742657,1
19:08.0,4.9,2012-07-30 16:19:08 UTC,-73.966597,40.794345,-73.965682,40.803808000000004,2
24:15.0,5.5,2012-09-09 10:24:15 UTC,-73.999432,40.749066,-73.995077,40.738264,1
37:00.0,57.33,2013-06-14 17:37:00 UTC,-73.781127,40.645007,-73.981802,40.762515,1
45:07.0,8.5,2014-02-28 22:45:07 UTC,-73.956606,40.771111,-73.977111,40.776811,3
18:29.0,9.5,2014-06-10 14:18:29 UTC,-73.981932,40.777668,-73.960058,40.809688,1
31:25.0,7.5,2015-03-29 13:31:25 UTC,-73.95310211,40.78870010375977,-73.95677948,40.80590438842773,1
33:00.0,6.9,2009-12-14 12:33:00 UTC,-73.982432,40.745746999999994,-73.982432,40.745746999999994,1
54:00.0,7.5,2013-09-21 02:54:00 UTC,-73.991995,40.74499,-73.986237,40.729637,2
25:00.0,8.1,2009-08-31 10:25:00 UTC,-73.988988,40.777013000000004,-73.997445,40.760155,1
48:00.0,6.1,2011-01-18 23:48:00 UTC,-74.006642,40.738927000000004,-74.010828,40.717907000000004,3
08:14.0,5.7,2012-06-26 13:08:14 UTC,-73.966612,40.759278,-73.975773,40.755462,1
39:00.0,14.1,2010-01-21 08:39:00 UTC,-73.987365,40.738572,-73.977218,40.775352000000005,1
43:00.0,5.7,2011-07-21 15:43:00 UTC,-73.989807,40.74123,-73.993917,40.726492,1
26:54.0,7,2013-11-06 11:26:54 UTC,-73.95906,40.781061,-73.96206,40.768603999999996,1
17:00.0,12,2014-02-09 02:17:00 UTC,-73.985652,40.722120000000004,-73.970955,40.751952,1
29:08.0,11.5,2015-04-18 08:29:08 UTC,-73.95511627,40.76898956298828,-73.98423767,40.74843978881836,1
20:51.0,12.1,2010-03-27 22:20:51 UTC,-73.870936,40.773703000000005,-73.914269,40.753681,1
31:08.0,26.67,2010-06-15 13:31:08 UTC,-73.958063,40.760414000000004,-73.861443,40.768181,1
37:00.0,4.5,2010-09-13 09:37:00 UTC,-73.98674,40.755362,-73.995713,40.764137,1
59:01.0,10.1,2011-04-04 20:59:01 UTC,-73.984556,40.742882,-73.959081,40.763551,1
43:27.0,7.7,2011-05-08 10:43:27 UTC,-73.981019,40.781874,-73.981997,40.756597,1
07:00.0,25,2014-07-11 05:07:00 UTC,-73.95166,40.772657,-74.010583,40.721405,2
21:17.0,19,2014-08-21 10:21:17 UTC,-73.97402,40.762828000000006,-73.940839,40.726467,1
49:16.0,14,2013-10-31 11:49:16 UTC,-73.988594,40.753364000000005,-73.989319,40.723218,1
51:35.0,5,2013-11-15 01:51:35 UTC,-73.987888,40.721047999999996,-73.983132,40.731187,1
41:10.0,43.5,2015-05-10 22:41:10 UTC,-73.98020935,40.78373336791992,-74.01134491,40.64415740966797,1
50:28.0,8,2015-06-20 09:50:28 UTC,-74.01072693,40.71009063720703,-73.99810028,40.72290039,1
43:18.0,8.7,2009-03-13 17:43:18 UTC,-73.977984,40.754546000000005,-73.958947,40.779092999999996,4
30:00.0,3.7,2011-01-27 21:30:00 UTC,-73.970892,40.755915,-73.966747,40.760517,1
58:25.0,20.5,2011-11-24 01:58:25 UTC,-73.965723,40.758641,-73.937824,40.855636,1
16:15.0,34,2015-06-02 23:16:15 UTC,-73.97489929,40.75109481811523,-73.90854645,40.88187789916992,0
38:17.0,52.83,2015-03-19 12:38:17 UTC,-73.8730545,40.774085998535156,-73.98272705,40.77149582,1
38:00.0,6.1,2009-07-16 22:38:00 UTC,-73.978945,40.767070000000004,-73.977897,40.783568,1
48:00.0,8.5,2013-06-22 13:48:00 UTC,-73.976877,40.759192,-73.991685,40.74981,1
50:51.0,20,2014-03-10 19:50:51 UTC,-73.893177,40.790756,-73.892578,40.788483,1
18:34.0,10.5,2010-05-28 08:18:34 UTC,-73.985881,40.7383,-73.96499,40.775237,1
53:25.0,26.5,2012-03-10 22:53:25 UTC,-73.776747,40.645265,-73.813803,40.709035,1
41:06.0,8,2015-06-01 21:41:06 UTC,-73.96178436,40.759578704833984,-73.97894287,40.772605895996094,4
44:42.0,10.6,2009-01-26 00:44:42 UTC,-73.994279,40.690409,-74.016739,40.709063,1
06:31.0,4.5,2010-09-21 07:06:31 UTC,-73.965372,40.759256,-73.97487,40.752373,1
21:25.0,9.7,2011-03-09 22:21:25 UTC,-73.977829,40.788979,-73.967935,40.760508,1
38:34.0,20.5,2011-12-05 08:38:34 UTC,-73.968619,40.766432,-74.008559,40.704591,1
57:10.0,9.3,2012-01-06 10:57:10 UTC,-73.982229,40.731821999999994,-73.980239,40.760162,1
09:00.0,18.5,2014-05-25 21:09:00 UTC,-74.005385,40.707002,-73.992793,40.750741999999995,1
56:45.0,5,2014-04-27 21:56:45 UTC,-73.982751,40.762738,-73.978354,40.764564,2
19:45.0,34,2009-08-03 08:19:45 UTC,-73.863506,40.769985,-73.97582,40.765446000000004,1
07:35.0,23.5,2012-11-08 20:07:35 UTC,-73.992028,40.75497,-73.912663,40.780157,1
57:17.0,4.5,2009-12-11 15:57:17 UTC,-73.980909,40.774584999999995,-73.98136,40.779419,3
25:00.0,8,2013-12-07 13:25:00 UTC,-73.985217,40.742177000000005,-73.99998,40.726917,1
13:00.0,26.5,2010-02-27 20:13:00 UTC,-73.977765,40.766177,-73.977982,40.766937,5
23:00.0,5.5,2014-12-24 11:23:00 UTC,-74.004822,40.741812,-74.007312,40.733577000000004,2
24:00.0,6.1,2009-03-23 20:24:00 UTC,-73.98795,40.757852,-73.988227,40.749963,1
43:00.0,4.9,2010-03-23 17:43:00 UTC,-73.970442,40.764695,-73.961907,40.765392,4
55:00.0,5.3,2010-01-26 14:55:00 UTC,-73.993085,40.752002000000005,-73.980337,40.764829999999996,1
23:00.0,8.1,2011-07-05 14:23:00 UTC,-73.99097,40.742158,-73.977728,40.726729999999996,1
04:15.0,20.33,2013-04-01 00:04:15 UTC,-73.994718,40.750306,-73.950511,40.728566,1
24:00.0,4.5,2013-06-28 20:24:00 UTC,-73.955282,40.768865000000005,-73.949683,40.776472,1
11:28.0,7,2014-05-12 12:11:28 UTC,-74.002792,40.760515000000005,-74.004415,40.741973,1
20:03.0,7.7,2009-07-11 12:20:03 UTC,-73.987145,40.722568,-74.005402,40.739583,1
32:00.0,7.3,2009-10-16 10:32:00 UTC,-73.990575,40.746117,-74.003227,40.751447,1
53:47.0,33.07,2010-06-09 14:53:47 UTC,-73.862764,40.769064,-73.984033,40.752842,2
44:00.0,36.5,2011-05-04 13:44:00 UTC,-73.873068,40.774183,-73.978847,40.762062,5
22:00.0,5,2014-01-01 05:22:00 UTC,-73.99436,40.72039,-73.98577,40.723040000000005,2
43:16.0,23.5,2014-06-25 17:43:16 UTC,-73.958585,40.775615,-74.00048,40.737611,1
26:00.0,6.1,2012-05-09 15:26:00 UTC,-73.97985,40.786315,-73.985068,40.774133,1
10:00.0,11,2013-01-12 18:10:00 UTC,-73.956597,40.777432,-73.980035,40.763175,1
23:00.0,6,2014-09-05 15:23:00 UTC,-73.96826,40.76514,-73.961115,40.774882,6
32:00.0,11.3,2009-09-20 11:32:00 UTC,-73.975868,40.790141999999996,-74.006695,40.751278000000006,5
58:00.0,8.1,2009-11-15 19:58:00 UTC,-73.990397,40.75103,-73.981137,40.764718,1
32:44.0,8.9,2010-03-28 22:32:44 UTC,-74.000763,40.729744000000004,-73.974662,40.749159000000006,3
25:00.0,4.5,2011-02-19 22:25:00 UTC,-73.99784,40.68295,-73.980198,40.676842,1
38:05.0,11,2013-01-31 19:38:05 UTC,-73.978836,40.764745,-73.984774,40.745978,1
27:05.0,8.5,2013-06-18 10:27:05 UTC,-73.992108,40.764203,-73.973,40.762695,1
41:27.0,8.5,2013-07-04 16:41:27 UTC,0,0,0,0,1
11:07.0,8.1,2010-01-15 11:11:07 UTC,-73.978916,40.78712,-73.957307,40.783588,1
17:00.0,6.9,2010-09-19 15:17:00 UTC,-73.996268,40.738123,-73.98238,40.73617,1
09:00.0,6,2013-11-19 22:09:00 UTC,-73.971462,40.761332,-73.980797,40.768002,1
28:39.0,5.3,2009-04-27 20:28:39 UTC,-73.988927,40.760222999999996,-73.991474,40.750591,1
57:39.0,6.1,2011-11-27 00:57:39 UTC,-73.980068,40.743103000000005,-73.991181,40.750228,1
30:53.0,9.5,2012-11-10 00:30:53 UTC,-73.995776,40.748921,-73.968821,40.764390999999996,2
15:00.0,11.5,2013-12-18 09:15:00 UTC,-73.97941,40.766107,-74.003015,40.750522,1
23:41.0,17,2015-03-14 09:23:41 UTC,-74.01294708,40.705242156982415,-73.98070526,40.74221420288085,6
44:00.0,5.3,2009-07-30 14:44:00 UTC,-73.978002,40.778607,-73.970662,40.788625,1
27:57.0,10,2013-06-11 16:27:57 UTC,-73.995883,40.743784999999995,-73.990057,40.767137,1
00:16.0,15.5,2014-12-08 01:00:16 UTC,-73.957675,40.717887,-73.942583,40.686397,1
41:38.0,6.9,2010-06-11 17:41:38 UTC,-73.977757,40.762991,-73.983801,40.779517999999996,1
48:32.0,18.1,2011-05-01 12:48:32 UTC,-73.986592,40.761807,-74.010659,40.704133,1
23:05.0,15.5,2015-05-21 09:23:05 UTC,-73.99411774,40.75117874145508,-73.97511292,40.75645828,1
55:19.0,10.1,2012-02-03 01:55:19 UTC,-73.982334,40.722411,-73.964907,40.755644000000004,1
20:00.0,21.5,2013-03-22 19:20:00 UTC,-73.955235,40.773077,-74.007955,40.71711,6
10:00.0,8.5,2014-10-04 20:10:00 UTC,-73.99413,40.76668,-73.98861,40.75705,1
22:52.0,7.3,2012-08-12 16:22:52 UTC,-73.988883,40.73405,-73.992385,40.724841999999995,1
57:22.0,2.5,2014-05-29 05:57:22 UTC,0,0,0,0,1
12:19.0,8.5,2014-09-16 15:12:19 UTC,-73.958118,40.773086,-73.946941,40.779994,1
56:00.0,6.1,2010-07-25 09:56:00 UTC,-73.970447,40.75779,-73.969687,40.769923,5
43:00.0,14.1,2012-02-25 19:43:00 UTC,-73.981097,40.764483,-73.99185,40.722037,1
16:17.0,6,2013-12-30 15:16:17 UTC,-73.9742,40.762693,-73.979824,40.755547,1
59:54.0,8.5,2014-12-05 13:59:54 UTC,-73.958823,40.783588,-73.978697,40.777533,1
36:13.0,8,2015-05-04 09:36:13 UTC,-73.9879303,40.72850036621094,-74.00728607,40.72747802734375,1
19:00.0,5.3,2012-04-25 16:19:00 UTC,-73.971913,40.75925,-73.962905,40.77216,1
24:29.0,10.5,2014-01-06 19:24:29 UTC,-73.978389,40.757757,-73.980442,40.733626,1
12:52.0,5.5,2015-02-20 07:12:52 UTC,-73.97077942,40.75881576538085,-73.97015381,40.74894332885742,1
35:05.0,8.1,2009-08-21 19:35:05 UTC,-73.960853,40.761557,-73.976335,40.748360999999996,1
39:00.0,13,2012-11-15 08:39:00 UTC,0,0,0,0,1
51:15.0,8.5,2014-04-29 09:51:15 UTC,-73.99476,40.765584999999994,-73.996026,40.758697999999995,1
01:01.0,6.1,2010-11-26 16:01:01 UTC,-73.953316,40.767588,-73.971527,40.757498999999996,1
50:32.0,12.9,2010-12-26 11:50:32 UTC,-73.975224,40.765201,-73.998754,40.728,1
06:00.0,10,2014-02-01 21:06:00 UTC,-73.979022,40.777667,-73.992172,40.721555,5
16:00.0,8.5,2014-07-08 20:16:00 UTC,-74.005547,40.745687,-74.011247,40.728733,6
13:00.0,4.9,2010-04-15 18:13:00 UTC,-73.954665,40.773395,-73.94686,40.776092999999996,1
14:47.0,6,2012-09-26 13:14:47 UTC,-73.964483,40.764431,-73.956576,40.779852000000005,1
16:07.0,5,2014-01-10 08:16:07 UTC,-73.98214,40.772705,-73.988691,40.774325,1
12:44.0,12,2014-03-12 18:12:44 UTC,-73.844904,40.736318,-73.844904,40.736318,1
47:27.0,13.5,2013-03-02 15:47:27 UTC,-73.98265,40.753748,-74.00793,40.741921999999995,1
48:58.0,33.83,2015-03-11 14:48:58 UTC,-73.97330475,40.756385803222656,-73.87244415,40.77430725097656,1
18:10.0,25.7,2009-09-02 05:18:10 UTC,-73.991729,40.760501,-73.861246,40.767619,1
35:00.0,13.7,2010-05-21 08:35:00 UTC,-73.992128,40.739535,-73.95814,40.768797,3
37:25.0,10.5,2011-10-16 22:37:25 UTC,-73.997265,40.719963,-73.994268,40.754212,1
26:12.0,5.7,2012-03-07 11:26:12 UTC,-73.953871,40.766331,-73.962465,40.774757,1
07:00.0,9,2013-08-24 17:07:00 UTC,-73.993372,40.736177000000005,-73.978277,40.75786,2
17:00.0,22.5,2014-02-06 11:17:00 UTC,-73.98071,40.782635,-74.00204,40.719425,1
17:00.0,7.5,2014-02-06 11:17:00 UTC,-73.954463,40.769887,-73.961627,40.77936,1
51:56.0,14.1,2011-04-20 18:51:56 UTC,-73.992131,40.724066,-73.98057,40.762877,1
28:00.0,9.3,2012-05-03 21:28:00 UTC,-73.972108,40.759308000000004,-73.999263,40.761322,1
41:34.0,4,2014-02-22 18:41:34 UTC,-73.990366,40.757343,-73.985373,40.760604,1
31:00.0,5.5,2014-10-03 16:31:00 UTC,-73.99223,40.725887,-73.993782,40.735277,1
30:00.0,9.3,2009-05-18 12:30:00 UTC,-73.975782,40.74727,-73.96611,40.762933000000004,1
59:00.0,7.3,2010-06-26 09:59:00 UTC,-73.999627,40.743547,-73.98927,40.756862,2
36:08.0,4.5,2013-06-20 12:36:08 UTC,-73.988446,40.770843,-73.985985,40.777708000000004,1
32:00.0,13,2013-09-12 11:32:00 UTC,-73.98206,40.772705,-73.956213,40.771777,1
56:00.0,5.7,2010-04-10 16:56:00 UTC,-73.966422,40.767587,-73.973363,40.75827,2
12:56.0,8,2014-11-15 13:12:56 UTC,-74.005382,40.749044,-73.99412,40.761185,1
29:35.0,20.5,2015-05-20 20:29:35 UTC,-74.01159668,40.70290756225585,-73.972229,40.763145446777344,2
37:46.0,9.3,2011-10-16 11:37:46 UTC,-73.9927,40.7372,-73.9683,40.7624,1
18:49.0,8.5,2011-10-21 08:18:49 UTC,-73.990387,40.73118,-74.0021,40.70805,2
13:00.0,8.1,2012-03-24 22:13:00 UTC,-73.990138,40.740232,-73.99523,40.718407,1
16:00.0,5,2013-12-09 09:16:00 UTC,-73.980617,40.74487,-73.98711,40.749577,5
58:00.0,5.3,2009-01-16 05:58:00 UTC,-73.99201,40.755538,-73.99796,40.755995,5
39:00.0,5.3,2010-04-21 13:39:00 UTC,-73.988323,40.722913,-74.002315,40.729572,1
24:00.0,6.9,2011-07-01 08:24:00 UTC,-73.982628,40.771032,-73.984127,40.748062,2
04:06.0,8.5,2014-10-21 07:04:06 UTC,-73.948403,40.782579999999996,-73.968905,40.787675,1
43:33.0,6.5,2012-07-02 08:43:33 UTC,-73.975256,40.756147,-73.960543,40.775509,1
17:00.0,29,2012-09-15 02:17:00 UTC,-74.00324,40.733577000000004,-73.94855,40.723341999999995,1
41:00.0,21,2014-01-29 22:41:00 UTC,-73.978553,40.766717,-74.016195,40.711052,6
13:46.0,14.5,2009-01-02 10:13:46 UTC,-73.947043,40.780107,-73.989034,40.751587,2
56:00.0,32.9,2009-09-12 10:56:00 UTC,-73.982762,40.769003000000005,-73.87262,40.774533,1
53:19.0,6.1,2011-05-17 07:53:19 UTC,-73.978292,40.782962,-73.961085,40.806684000000004,1
19:35.0,13,2013-11-07 10:19:35 UTC,-73.985802,40.777477000000005,-73.987414,40.754369,1
24:43.0,15,2014-07-11 12:24:43 UTC,-73.9942,40.751005,-73.97559,40.759188,1
33:29.0,4.9,2010-02-03 14:33:29 UTC,-73.968848,40.759128999999994,-73.976118,40.765747,1
18:00.0,8.9,2010-11-11 21:18:00 UTC,-73.981872,40.760252,-74.002232,40.740567,5
19:03.0,8.1,2012-04-05 20:19:03 UTC,-73.993127,40.736777000000004,-74.010699,40.720116,1
25:36.0,6,2013-04-30 16:25:36 UTC,-73.986575,40.75505,-73.980971,40.765857000000004,1
31:00.0,57.33,2014-05-12 23:31:00 UTC,-73.79025,40.643705,-74.00227,40.734542,1
15:00.0,8,2014-05-20 13:15:00 UTC,-73.974292,40.793455,-73.978205,40.778271999999994,1
12:00.0,8.5,2009-11-28 17:12:00 UTC,-73.959937,40.780397,-73.974948,40.798193,1
21:08.0,8.9,2010-01-31 15:21:08 UTC,-73.976061,40.758179999999996,-73.948436,40.78255,1
29:00.0,10.5,2010-08-06 09:29:00 UTC,-73.96501,40.769925,-73.968125,40.778048,5
14:00.0,10.1,2010-09-08 15:14:00 UTC,-74.010347,40.720153,-73.99492,40.769032,2
07:50.0,49.8,2011-11-15 13:07:50 UTC,-73.983851,40.761851,-73.783129,40.643785,3
24:59.0,5,2015-02-01 17:24:59 UTC,-73.98371124,40.74961853027344,-73.99261475,40.74286651611328,1
12:44.0,6,2015-02-16 17:12:44 UTC,-73.95761871,40.76677322387695,-73.95582581,40.77876663208008,1
56:00.0,13.3,2010-02-26 23:56:00 UTC,-73.99771,40.756485,-73.987518,40.721337,1
20:46.0,7,2015-04-09 07:20:46 UTC,-73.97834778,40.76491165161133,-73.98352814,40.76810836791992,1
09:20.0,10.5,2012-03-28 13:09:20 UTC,-73.999733,40.73322,-73.985659,40.759156,2
10:00.0,56.8,2012-12-21 13:10:00 UTC,-73.978817,40.761517,-73.789255,40.642677,1
13:00.0,14.5,2013-12-04 18:13:00 UTC,-73.984045,40.748432,-74.009758,40.722695,1
54:00.0,11.3,2010-11-25 22:54:00 UTC,-74.005448,40.725823,-74.005942,40.725048,2
22:12.0,6.5,2011-01-14 17:22:12 UTC,-73.970799,40.751642,-73.980333,40.748303,1
04:00.0,5.7,2011-06-02 14:04:00 UTC,-73.99171,40.731902000000005,-73.97907,40.745213,1
22:00.0,13,2013-05-02 01:22:00 UTC,-73.961407,40.716362,-73.994242,40.694846999999996,1
34:00.0,22,2014-07-03 01:34:00 UTC,-73.968087,40.755140000000004,-73.952622,40.823312,5
09:07.0,18.5,2011-11-10 00:09:07 UTC,-73.980992,40.744531,-73.948478,40.778086,1
08:12.0,14.1,2012-06-17 18:08:12 UTC,-73.957312,40.776963,-73.990408,40.751271,2
28:55.0,4.5,2010-01-09 21:28:55 UTC,-73.952804,40.782491,-73.961038,40.774978000000004,2
49:33.0,24,2014-07-20 11:49:33 UTC,-73.874483,40.774095,-73.967098,40.711603000000004,1
58:13.0,25.7,2010-01-16 13:58:13 UTC,-73.979952,40.726656,-73.951914,40.813041,1
09:03.0,3.3,2011-08-30 10:09:03 UTC,-73.998082,40.741128,-73.993909,40.739391999999995,1
47:15.0,8.5,2012-03-26 05:47:15 UTC,-73.954353,40.779059000000004,-73.985525,40.755313,1
00:38.0,5.3,2010-07-31 22:00:38 UTC,-74.003192,40.732796,-73.999881,40.719227000000004,1
48:00.0,4.5,2011-06-12 01:48:00 UTC,-73.982442,40.742135,-73.992495,40.738278,1
50:00.0,3.7,2009-01-11 22:50:00 UTC,-73.987127,40.733377000000004,-73.981355,40.74125,2
56:41.0,8.1,2011-07-26 11:56:41 UTC,-73.976809,40.775044,-73.967976,40.762807,1
58:00.0,16.1,2010-08-03 14:58:00 UTC,-74.00461,40.716322,-74.003732,40.658428,2
30:32.0,12.9,2011-05-22 00:30:32 UTC,-73.979746,40.781009000000005,-73.980523,40.738271999999995,1
40:33.0,8.1,2011-08-20 13:40:33 UTC,-73.989393,40.726380999999996,-73.997417,40.714365,2
13:00.0,9.5,2013-03-14 11:13:00 UTC,-73.957788,40.781995,-73.96262,40.764742,1
02:00.0,23.5,2014-09-02 00:02:00 UTC,-73.944145,40.702737,-73.913985,40.778459999999995,2
48:00.0,2.5,2009-02-22 22:48:00 UTC,0,0,-74.005433,40.726684999999996,2
05:13.0,11,2009-03-28 20:05:13 UTC,-73.95822,40.768716999999995,-73.989314,40.739968,1
31:34.0,6.1,2011-10-10 18:31:34 UTC,-73.984847,40.761632,-73.965846,40.754548,2
15:00.0,28,2014-07-13 11:15:00 UTC,-73.87093,40.773787,-73.966003,40.755425,1
42:00.0,10,2014-07-23 08:42:00 UTC,-73.99276,40.751162,-73.98098,40.752827,1
58:00.0,10.1,2009-04-03 11:58:00 UTC,-73.987997,40.737871999999996,-73.988583,40.757525,1
15:00.0,7.7,2011-04-30 04:15:00 UTC,-73.982377,40.739743,-73.959688,40.758598,5
46:23.0,8,2014-03-26 22:46:23 UTC,-73.976248,40.760884999999995,-73.991236,40.750376,1
04:00.0,6.1,2009-07-16 18:04:00 UTC,-73.953432,40.766765,-73.968447,40.7649,1
31:00.0,20.5,2012-09-13 11:31:00 UTC,-73.98646,40.751527,-73.953732,40.787725,1
38:00.0,9.5,2013-11-19 10:38:00 UTC,-74.003197,40.744075,-74.00067,40.726062,1
55:36.0,7,2014-02-14 05:55:36 UTC,-73.95893,40.763626,-73.973753,40.759813,1
32:00.0,8.5,2011-07-13 07:32:00 UTC,-73.98732,40.738957,-74.004458,40.707322,1
44:34.0,7.5,2014-05-30 21:44:34 UTC,-73.964127,40.792640999999996,-73.979984,40.782037,2
04:41.0,11.5,2015-06-22 19:04:41 UTC,-73.95744324,40.76170349121094,-73.97323608,40.78707885742188,1
27:00.0,7.7,2010-04-29 08:27:00 UTC,-73.998418,40.735471999999994,-74.01432,40.713072,1
47:00.0,6.1,2011-12-14 20:47:00 UTC,-73.978192,40.745775,-73.975422,40.73007,2
09:00.0,38.5,2012-09-02 23:09:00 UTC,-73.977473,40.746538,-73.851405,40.689473,2
56:51.0,11.5,2015-05-28 11:56:51 UTC,-73.98195648,40.767921447753906,-73.97608948,40.795188903808594,2
07:15.0,6,2012-09-24 23:07:15 UTC,-73.980914,40.779513,-73.970524,40.796703,1
59:25.0,17,2013-05-02 18:59:25 UTC,-74.016361,40.712852000000005,-73.984364,40.729531,1
24:00.0,7.5,2014-08-15 21:24:00 UTC,-73.988477,40.739202,-74.001812,40.740582,1
33:57.0,5.5,2015-05-16 11:33:57 UTC,-73.97361755,40.78464126586913,-73.97045135,40.796119689941406,1
25:00.0,6.9,2011-03-20 17:25:00 UTC,-73.979605,40.752025,-73.993742,40.756685,1
13:00.0,3,2013-02-15 12:13:00 UTC,-73.994313,40.735362,-73.997212,40.73681,1
03:42.0,12.5,2014-03-03 19:03:42 UTC,-73.998881,40.734511,-73.971341,40.760929,1
47:17.0,17,2009-03-16 04:47:17 UTC,0,0,0,0,1
02:00.0,38.8,2012-11-30 11:02:00 UTC,-73.97462,40.756921999999996,-73.864002,40.767872,1
12:00.0,6,2013-03-10 04:12:00 UTC,-74.000405,40.71857,-74.00004,40.726592,1
38:20.0,6.5,2014-06-18 07:38:20 UTC,-73.980695,40.742047,-73.97293,40.759006,1
59:00.0,14.5,2014-08-01 01:59:00 UTC,-73.977567,40.778957,-73.991272,40.72782,1
10:00.0,2.5,2010-01-19 01:10:00 UTC,-73.99872,40.624708,-73.99872,40.624708,1
32:00.0,4.1,2009-04-10 17:32:00 UTC,-73.993962,40.735152,-74.00358,40.732207,1
22:57.0,13.3,2010-08-21 14:22:57 UTC,-74.005752,40.717735,-73.962639,40.766952,2
27:00.0,6,2012-12-08 23:27:00 UTC,-74.003502,40.738745,-73.993317,40.752022,3
40:00.0,6.5,2013-01-16 16:40:00 UTC,-73.987437,40.738262,-73.975865,40.745940000000004,1
32:32.0,12.5,2013-03-25 11:32:32 UTC,-74.006545,40.716519,-73.993427,40.752308,1
55:00.0,21.5,2014-05-09 12:55:00 UTC,-73.965747,40.771209999999996,-74.005188,40.729157,1
39:00.0,49.57,2010-10-23 18:39:00 UTC,-73.782215,40.644271999999994,-73.782217,40.64427,2
38:00.0,38.1,2010-11-13 04:38:00 UTC,-74.00761,40.725875,-73.867393,40.859275,1
08:08.0,10.1,2011-07-10 02:08:08 UTC,-73.993027,40.725563,-73.958591,40.717069,1
58:00.0,4.5,2010-04-28 18:58:00 UTC,-73.966902,40.76209,-73.972658,40.761098,1
53:00.0,5.3,2011-12-17 13:53:00 UTC,-73.987885,40.749152,-73.975165,40.759095,3
44:00.0,8,2013-10-31 23:44:00 UTC,-74.004978,40.719012,-74.006807,40.706832,1
24:21.0,7.7,2009-07-30 21:24:21 UTC,-73.999556,40.738662,-73.979409,40.727603,1
02:00.0,7.5,2012-10-01 09:02:00 UTC,-73.986717,40.761520000000004,-73.968675,40.796662,2
30:23.0,5.5,2015-03-17 13:30:23 UTC,-73.95622253,40.78130722045898,-73.9595108,40.77655029296875,1
37:49.0,7.7,2009-03-01 18:37:49 UTC,-73.997631,40.724238,-74.009196,40.710869,1
30:03.0,8.1,2010-02-12 21:30:03 UTC,-73.978894,40.763859000000004,-73.946947,40.779657,1
17:34.0,5.5,2014-07-12 13:17:34 UTC,-73.976995,40.763962,-73.978033,40.757489,1
19:10.0,6.5,2015-06-13 07:19:10 UTC,-73.98194122,40.74060821533203,-73.99118042,40.74890899658203,1
24:46.0,4.5,2013-08-06 23:24:46 UTC,-73.99758,40.729132,-73.991998,40.725226,1
23:52.0,7,2013-09-24 18:23:52 UTC,-73.945542,40.774462,-73.957452,40.783008,1
48:00.0,17.5,2014-02-19 12:48:00 UTC,-73.961757,40.762809999999995,-73.999328,40.7493,1
48:57.0,4.9,2011-02-13 14:48:57 UTC,-73.96498,40.759943,-73.971154,40.764252,2
53:00.0,6,2013-06-01 12:53:00 UTC,-73.963967,40.808232000000004,-73.972693,40.793455,1
59:00.0,4.5,2010-03-11 20:59:00 UTC,-73.99303,40.762935,-73.99059,40.757643,5
58:00.0,10.5,2014-09-22 11:58:00 UTC,-73.97248,40.784842,-73.954747,40.775662,1
51:00.0,8.9,2010-02-17 22:51:00 UTC,-74.005798,40.741246999999994,-74.01719,40.705187,1
56:00.0,6.1,2010-02-28 16:56:00 UTC,-74.00186,40.737772,-74.009763,40.714795,5
46:00.0,14.5,2010-08-07 13:46:00 UTC,-74.002285,40.73961,-73.952757,40.779637,1
